1390.82 4
1392.28 4
1393.75 1
1395.21 3
1396.68 6
1398.14 4
1399.61 2
1401.07 3
1402.54 2
1404.01 2
1405.47 1
1406.94 2
1408.4 2
1409.87 2
1411.33 3
1412.8 1
1414.26 2
1415.73 3
1417.2 1
1418.66 3
1420.13 5
1421.59 2
1423.06 3
1424.52 0
1425.99 0
1427.45 3
1428.92 2
1430.39 1
1431.85 2
1433.32 0
1434.78 3
1436.25 3
1437.71 2
1439.18 0
1440.64 3
1442.11 3
1443.58 4
1445.04 1
1446.51 1
1447.97 8
1449.44 5
1450.9 4
1452.37 1
1453.83 5
1455.3 3
1456.77 1
1458.23 1
1459.7 1
1461.16 6
1462.63 1
1464.09 2
1465.56 4
1467.02 1
1468.49 4
1469.96 2
1471.42 2
1472.89 2
1474.35 1
1475.82 6
1477.28 0
1478.75 4
1480.21 0
1481.68 1
1483.15 2
1484.61 1
1486.08 3
1487.54 2
1489.01 1
1490.47 2
1491.94 3
1493.41 2
1494.87 2
1496.34 2
1497.8 3
1499.27 2
