0.04894348370484647,0.00024216998562759514
0.06030737921409157,0.00023507623910846856
0.09369221296335006,0.00026281029974361257
0.1339745962155613,0.0003458937143685746
0.233955556881022,0.0007145211289240662
0.35721239031346064,0.0009997930418591844
0.4999999999999999,0.0013161676082326156
0.6579798566743311,0.0016678096555320435
0.8263518223330696,0.0020598582014522693
0.9999999999999999,0.0023785712461602765
1.1736481776669303,0.0027519825602074152
1.3420201433256687,0.0030666103776507943
1.4999999999999998,0.0033718524025648762
